dataset_id,data_environment_title,dataset_title,dataset_numberofdata,dataset_description,dataset_end_date,dataset_location,dataset_start_date,dataset_dataenvironment_id,dataset_vers,dataset_times_requested,dataset_data_file_downloads,dataset_number_comments,dataset_datasize,dataset_researchprojectcount,dataset_create_date,update_date,data_environment_id,data_environment_datasetcount,data_environment_description,data_environment_end_date,data_environment_location,data_environment_start_date,data_environment_vers,data_environment_times_requested,data_environment_datasize,data_environment_bounds,data_environment_create_date,data_environment_update_date,tag_category,tag,tag_id
10097,Vehicle Infrastructure Initiative Proof of Concept,Paramics Simulation Data,2,"These simulated RSE snapshot files have been provided by Francois Dion and Ralph Robinson at the University of Michigan Transportation Research Institute (UMTRI).   They have constructed a model of the Michigan Testbed with the Paramics Simulation modeling tool.  The model simulates morning rush hour in the testbed area, and simulates snapshot generation and transmission to RSEs.  The data files included in the data environment include documentation, node and link input data files, and output files containing the snapshots that would be received by each modeled RSE.  If you use this data for any reason you are bound by the RDE's Terms of Use and must give acknowledgment to the contributors of this data.",2008-08-26,Michigan Test Bed,2008-08-21,10007,64,73,0,0,223747471,0,2014-06-02,2014-06-02,10007,9,"The first major set of trials conducted at the Michigan Test Bed was the Proof of Concept (POC) trials during 2008. The POC trials featured fifty-two RSEs within 45 square miles, 27 vehicles configured with OBEs, and a Dedicated Short-Range Communications (DSRC) network. The testing program had three major phases: subsystem test, system integration and test, and public and private applications test. The public application testing portion of the POC trials were conducted during August 2008. RSE data for the public application tests were available for eight days in August 2008. The data in this data environment consists of RSE and OBE data for the middle six of these days. These six days were chosen for inclusion in the data environment because the first and last days had much higher number of duplicate records and questionable data values.",2008-08-29,"Novi, MI",2008-08-21,1944,5669,364721047,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,simulation,817.0
10098,Vehicle Infrastructure Initiative Proof of Concept,Weather,1,This file contains weather data collected from the testbed area during the period of the POC,2008-08-26,Michigan Test Bed,2008-08-21,10007,50,55,0,0,51539,0,2014-06-02,2014-06-02,10007,9,"The first major set of trials conducted at the Michigan Test Bed was the Proof of Concept (POC) trials during 2008. The POC trials featured fifty-two RSEs within 45 square miles, 27 vehicles configured with OBEs, and a Dedicated Short-Range Communications (DSRC) network. The testing program had three major phases: subsystem test, system integration and test, and public and private applications test. The public application testing portion of the POC trials were conducted during August 2008. RSE data for the public application tests were available for eight days in August 2008. The data in this data environment consists of RSE and OBE data for the middle six of these days. These six days were chosen for inclusion in the data environment because the first and last days had much higher number of duplicate records and questionable data values.",2008-08-29,"Novi, MI",2008-08-21,1944,5669,364721047,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Data Type,weather,107.0
10098,Vehicle Infrastructure Initiative Proof of Concept,Weather,1,This file contains weather data collected from the testbed area during the period of the POC,2008-08-26,Michigan Test Bed,2008-08-21,10007,50,55,0,0,51539,0,2014-06-02,2014-06-02,10007,9,"The first major set of trials conducted at the Michigan Test Bed was the Proof of Concept (POC) trials during 2008. The POC trials featured fifty-two RSEs within 45 square miles, 27 vehicles configured with OBEs, and a Dedicated Short-Range Communications (DSRC) network. The testing program had three major phases: subsystem test, system integration and test, and public and private applications test. The public application testing portion of the POC trials were conducted during August 2008. RSE data for the public application tests were available for eight days in August 2008. The data in this data environment consists of RSE and OBE data for the middle six of these days. These six days were chosen for inclusion in the data environment because the first and last days had much higher number of duplicate records and questionable data values.",2008-08-29,"Novi, MI",2008-08-21,1944,5669,364721047,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Frequency,less than 1 hour,29.0
10098,Vehicle Infrastructure Initiative Proof of Concept,Weather,1,This file contains weather data collected from the testbed area during the period of the POC,2008-08-26,Michigan Test Bed,2008-08-21,10007,50,55,0,0,51539,0,2014-06-02,2014-06-02,10007,9,"The first major set of trials conducted at the Michigan Test Bed was the Proof of Concept (POC) trials during 2008. The POC trials featured fifty-two RSEs within 45 square miles, 27 vehicles configured with OBEs, and a Dedicated Short-Range Communications (DSRC) network. The testing program had three major phases: subsystem test, system integration and test, and public and private applications test. The public application testing portion of the POC trials were conducted during August 2008. RSE data for the public application tests were available for eight days in August 2008. The data in this data environment consists of RSE and OBE data for the middle six of these days. These six days were chosen for inclusion in the data environment because the first and last days had much higher number of duplicate records and questionable data values.",2008-08-29,"Novi, MI",2008-08-21,1944,5669,364721047,42.4806:-83.4754:42.4806:-83.4754,2014-06-02,2014-06-02,Location,michigan test bed,388.0
10137,Seattle,20-second freeway data,186,"This data set data consists of six months of raw data collected every 20 seconds from traffic detectors deployed by Washington State Department of Transportation (WSDOT) along I-5 in Seattle.  The data includes flow and occupancy.  There is one zip file for each day.  In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,385,658,0,0,9654641946,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Location,seattle,10007.0
10137,Seattle,20-second freeway data,186,"This data set data consists of six months of raw data collected every 20 seconds from traffic detectors deployed by Washington State Department of Transportation (WSDOT) along I-5 in Seattle.  The data includes flow and occupancy.  There is one zip file for each day.  In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,385,658,0,0,9654641946,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Data Type,volume,16.0
10137,Seattle,20-second freeway data,186,"This data set data consists of six months of raw data collected every 20 seconds from traffic detectors deployed by Washington State Department of Transportation (WSDOT) along I-5 in Seattle.  The data includes flow and occupancy.  There is one zip file for each day.  In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,385,658,0,0,9654641946,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Facility,freeway,11.0
10137,Seattle,20-second freeway data,186,"This data set data consists of six months of raw data collected every 20 seconds from traffic detectors deployed by Washington State Department of Transportation (WSDOT) along I-5 in Seattle.  The data includes flow and occupancy.  There is one zip file for each day.  In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,385,658,0,0,9654641946,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Data Type,occupancy,18.0
10137,Seattle,20-second freeway data,186,"This data set data consists of six months of raw data collected every 20 seconds from traffic detectors deployed by Washington State Department of Transportation (WSDOT) along I-5 in Seattle.  The data includes flow and occupancy.  There is one zip file for each day.  In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,385,658,0,0,9654641946,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Frequency,less than 1 min.,13.0
10138,Seattle,Original 5-minute freeway data,7,"This data set data consists of six months of highway detector data aggregated to the 5-minute level.  The 5-minute aggregation of the freeway loop data is the primary data set WSDOT uses to calculate freeway performance measures.  This level of aggregation provides sufficient detail to identify the onset of congestion while limiting the amount of data handling required to develop those performance measures.  The data includes flow and occupancy.  There is one zip file for each month. In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,87,130,0,0,829742271,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Frequency,less than 1 hour,29.0
10138,Seattle,Original 5-minute freeway data,7,"This data set data consists of six months of highway detector data aggregated to the 5-minute level.  The 5-minute aggregation of the freeway loop data is the primary data set WSDOT uses to calculate freeway performance measures.  This level of aggregation provides sufficient detail to identify the onset of congestion while limiting the amount of data handling required to develop those performance measures.  The data includes flow and occupancy.  There is one zip file for each month. In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,87,130,0,0,829742271,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Location,seattle,10007.0
10138,Seattle,Original 5-minute freeway data,7,"This data set data consists of six months of highway detector data aggregated to the 5-minute level.  The 5-minute aggregation of the freeway loop data is the primary data set WSDOT uses to calculate freeway performance measures.  This level of aggregation provides sufficient detail to identify the onset of congestion while limiting the amount of data handling required to develop those performance measures.  The data includes flow and occupancy.  There is one zip file for each month. In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,87,130,0,0,829742271,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Data Type,volume,16.0
10138,Seattle,Original 5-minute freeway data,7,"This data set data consists of six months of highway detector data aggregated to the 5-minute level.  The 5-minute aggregation of the freeway loop data is the primary data set WSDOT uses to calculate freeway performance measures.  This level of aggregation provides sufficient detail to identify the onset of congestion while limiting the amount of data handling required to develop those performance measures.  The data includes flow and occupancy.  There is one zip file for each month. In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,87,130,0,0,829742271,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Facility,freeway,11.0
10138,Seattle,Original 5-minute freeway data,7,"This data set data consists of six months of highway detector data aggregated to the 5-minute level.  The 5-minute aggregation of the freeway loop data is the primary data set WSDOT uses to calculate freeway performance measures.  This level of aggregation provides sufficient detail to identify the onset of congestion while limiting the amount of data handling required to develop those performance measures.  The data includes flow and occupancy.  There is one zip file for each month. In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,87,130,0,0,829742271,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Data Type,occupancy,18.0
10139,Seattle,Expanded 5-minute freeway data,7,"This data set data consists of six months of highway detector data aggregated to the 5-minute level.  The 5-minute aggregation of the freeway loop data is the primary data set WSDOT uses to calculate freeway performance measures. The file has been expanded to include speeds and travel times in addition to flow and occupancy.  There is one zip file for each month. In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,180,288,0,5,829742271,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Frequency,less than 1 hour,29.0
10139,Seattle,Expanded 5-minute freeway data,7,"This data set data consists of six months of highway detector data aggregated to the 5-minute level.  The 5-minute aggregation of the freeway loop data is the primary data set WSDOT uses to calculate freeway performance measures. The file has been expanded to include speeds and travel times in addition to flow and occupancy.  There is one zip file for each month. In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,180,288,0,5,829742271,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Location,seattle,10007.0
10139,Seattle,Expanded 5-minute freeway data,7,"This data set data consists of six months of highway detector data aggregated to the 5-minute level.  The 5-minute aggregation of the freeway loop data is the primary data set WSDOT uses to calculate freeway performance measures. The file has been expanded to include speeds and travel times in addition to flow and occupancy.  There is one zip file for each month. In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,180,288,0,5,829742271,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Data Type,travel time,154.0
10139,Seattle,Expanded 5-minute freeway data,7,"This data set data consists of six months of highway detector data aggregated to the 5-minute level.  The 5-minute aggregation of the freeway loop data is the primary data set WSDOT uses to calculate freeway performance measures. The file has been expanded to include speeds and travel times in addition to flow and occupancy.  There is one zip file for each month. In the CabinetsInfo_and_LoopsInfo.zip file, the CabinetsInfo file describes the location of the cabinets which contain the loop electronics, and the LoopsInfo file describes each specific loop.",2011-10-31,Seattle,2011-05-01,10011,180,288,0,5,829742271,0,2014-06-02,2014-06-02,10011,12,"This set of data files contains the following data for the six months from May 1 2011 to October 31 2011:
<ul>
<li>Raw and cleaned data for traffic detectors deployed by Washington Department of Transportation (WSDOT) along I-5 in Seattle. Data includes 20-second raw reports and 5-minute aggregations.</li>
<li>Incident response records from the WSDOT's Washington Incident Tracking System (WITS).</li>
<li>Estimated highway corridor travel times every 5 minutes.</li>
<li>A record of all messages and travel times posted on WSDOT's Active Traffic Management signs and conventional variable message signs on I-5.</li>
<li>Loop detector volume and occupancy data from arterials parallel to I-5, estimated travel times on arterials derived from Automatic License Plate Reader (ALPR) data, and arterial signal timing plans.</li>
<li>Scheduled and actual bus arrival times from King County Metro buses and Sound Transit buses.</li>
<li>Incidents on I-5 during the six month period</li>
<li>Seattle weather data for the six month period</li>
<li>A dataset of GPS breadcrumb data from commercial trucks described in the documentation is not available to the public because of data ownership and privacy issues.</li>
</ul>",2011-10-31,"Seattle, WA",2011-05-01,3122,8645,12351347614,47.6097:-122.3331:47.6097:-122.3331,2014-06-02,2014-06-02,Data Type,volume,16.0
